zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price Square FeetPrice/sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools
19580747,1846 Bellomy St,95050,Santa Clara,CA,37.341309,-121.951842,1999950.0,3,4,2908.0,SINGLE_FAMILY,15,2108019.0,5847.0,2021-09-09 05:52:00.000000,481085.0,5048.0,,1994,688.0,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C
94698103,1956 Hillebrant Pl,95050,Santa Clara,CA,37.353485,-121.95928,1190000.0,3,3,1458.0,TOWNHOUSE,16,1237399.0,3781.0,2021-09-08 14:24:00.000000,689655.0,731.0,2012-09-13 07:00:00.000000,2010,816.0,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C
69301620,1845 Palm View Pl APT 112,95050,Santa Clara,CA,37.356353999999996,-121.95876000000001,648888.0,1,1,760.0,CONDO,16,649200.0,2206.0,2021-09-08 02:58:00.000000,269894.0,1733.0,2012-04-03 07:00:00.000000,1978,854.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
2068587168,1475 Kiely Blvd #2,95051,Santa Clara,CA,37.35098,-121.977681,1305000.0,3,2,1209.0,TOWNHOUSE,17,1341000.0,3538.0,2021-09-07 05:08:04.000000,514005.0,1400.0,,2021,1079.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
19556844,1166 Warburton Ave,95050,Santa Clara,CA,37.356219,-121.950477,1099980.0,2,4,1380.0,SINGLE_FAMILY,21,1148500.0,3822.0,2021-09-04 01:43:00.000000,177090.0,3916.0,2021-02-26 08:00:00.000000,1900,797.0,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
19598366,2924 Shannon Ct,95051,Santa Clara,CA,37.337221,-121.98021399999999,1188000.0,2,3,1630.0,TOWNHOUSE,21,1310000.0,3927.0,2021-09-03 05:19:37.000000,450200.0,2635.0,1994-03-18 08:00:00.000000,1977,729.0,No,Yes,Yes,2,Yes,1,Yes,Yes,0,74,C-,B+,B,C
19599002,3575 Lehigh Dr APT 22,95051,Santa Clara,CA,37.33602,-121.995198,1234000.0,3,3,1779.0,TOWNHOUSE,22,1276551.0,3899.0,2021-09-03 01:48:00.000000,615016.0,1785.0,2011-06-14 07:00:00.000000,1980,694.0,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
69300351,4525 Laird Cir,95054,Santa Clara,CA,37.402132,-121.949979,1399900.0,3,3,1700.0,TOWNHOUSE,22,1492540.0,4099.0,2021-09-02 23:58:00.000000,948725.0,1298.0,2005-12-21 08:00:00.000000,2005,823.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
2068669222,1475 Kiely Blvd #4,95051,Santa Clara,CA,37.35098,-121.977681,1600000.0,4,3,1719.0,TOWNHOUSE,25,1643900.0,4300.0,2021-08-30 03:28:06.000000,514005.0,1400.0,,2021,931.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
2079768140,3578 Rambla Pl #316,95051,Santa Clara,CA,37.375382,-121.987325,983995.0,1,1,936.0,SINGLE_FAMILY,26,983995.0,4500.0,2021-08-30 01:58:04.000000,514005.0,286533.7060621498,,2021,1051.0,Yes,Yes,Yes,1,Yes,0,Yes,Yes,3,74,C-,B+,B,C
2068678085,1475 Kiely Blvd #6,95051,Santa Clara,CA,37.35098,-121.977681,1615000.0,3,3,1631.0,TOWNHOUSE,27,1664800.0,3999.0,2021-08-28 07:23:11.000000,514005.0,1400.0,,2021,990.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
19491987,2200 Agnew Rd APT 220,95054,Santa Clara,CA,37.392225,-121.96391299999999,535000.0,1,1,816.0,CONDO,29,539700.0,2214.0,2021-08-26 20:08:00.000000,508196.0,1742.0,2017-02-28 08:00:00.000000,1982,656.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
300473723,1565 Main St,95050,Santa Clara,CA,37.35474,-121.94846000000001,4100000.0,2,3,5891.0,MULTI_FAMILY,30,4100000.0,2195.0,2021-08-26 00:02:00.000000,3927510.0,11246.999999999996,2017-12-12 08:00:00.000000,1957,696.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C
300473743,2150 Monroe St,95050,Santa Clara,CA,37.360591,-121.958684,6998000.0,2,3,13568.0,MULTI_FAMILY,30,6998000.0,2573.0,2021-08-26 00:02:00.000000,2353415.0,22320.000000000004,1998-09-17 07:00:00.000000,1960,516.0,No,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C
19600995,151 Buckingham Dr UNIT 264,95051,Santa Clara,CA,37.326621,-121.971375,495000.0,1,1,690.0,CONDO,30,495003.0,1998.0,2021-08-25 08:38:00.000000,209382.0,774.0,1999-08-04 07:00:00.000000,1969,717.0,No,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C
116085340,1681 Shore Pl UNIT 7,95054,Santa Clara,CA,37.39693,-121.95753500000001,1249000.0,3,3,1651.0,CONDO,31,1319400.0,3835.0,2021-08-25 01:58:00.000000,649378.0,1194.0,2012-05-22 07:00:00.000000,2012,757.0,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
325805901,3008 Lamory Pl,95051,Santa Clara,CA,37.348675,-121.984325,1348000.0,3,2,1268.0,CONDO,35,1394057.0,3770.0,2021-08-20 05:21:00.000000,280519.0,1321.0,,2021,1063.0,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
19597580,3289 Benton St,95051,Santa Clara,CA,37.345471999999994,-121.986795,898000.0,3,4,1564.0,CONDO,40,928965.0,3899.0,2021-08-15 02:18:00.000000,215913.0,675.0,,1962,574.0,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
19607704,265 Tyler Ave,95050,Santa Clara,CA,37.324027,-121.95866299999999,1888000.0,2,3,2024.0,SINGLE_FAMILY,41,2024033.0,4500.0,2021-08-14 23:48:00.000000,723342.0,10219.0,2007-03-13 07:00:00.000000,1949,933.0,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
19557362,1335 Don Ave,95050,Santa Clara,CA,37.358134,-121.95407800000001,1250000.0,1,3,1233.0,SINGLE_FAMILY,42,1264136.0,3499.0,2021-08-13 03:57:00.000000,918000.0,6128.0,2020-02-26 08:00:00.000000,1954,1014.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C
79842221,1883 Agnew Rd UNIT 445,95054,Santa Clara,CA,37.39546,-121.958047,849999.0,2,2,1070.0,CONDO,44,880390.0,2849.0,2021-08-11 22:49:00.000000,763536.0,435.0,2016-10-07 07:00:00.000000,2006,794.0,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C
19556888,1171 El Camino Real,95050,Santa Clara,CA,37.354103,-121.94923100000001,1348000.0,1,2,864.0,SINGLE_FAMILY,46,1439974.0,2951.0,2021-08-09 02:48:00.000000,1217268.0,8786.0,2018-01-26 08:00:00.000000,1910,1560.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
2069097730,3578 Rambla Pl #511,95051,Santa Clara,CA,37.375105,-121.995073,1566580.0,3,3,1774.0,CONDO,47,1566580.0,4500.0,2021-08-08 03:38:07.000000,514005.0,286533.7060621498,,2021,883.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,74,C-,B+,B,C
2069097873,2917 Noyce Pl #243,95051,Santa Clara,CA,37.3754,-121.9873,1224995.0,3,2,1205.0,SINGLE_FAMILY,47,1224995.0,4500.0,2021-08-08 03:23:15.000000,514005.0,286533.7060621498,,2021,1017.0,Yes,Yes,Yes,2,Yes,0,No,Yes,2,74,C-,B+,B,C
2069098037,2927 Corvin Dr #203,95051,Santa Clara,CA,37.375347,-121.987695,1719995.0,4,4,2154.0,CONDO,47,1719995.0,4500.0,2021-08-08 02:58:07.000000,514005.0,286533.7060621498,,2021,799.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
2069098038,2929 Corvin Dr #211,95051,Santa Clara,CA,37.375370000000004,-121.987695,1314995.0,3,2,1440.0,CONDO,47,1314995.0,4500.0,2021-08-08 02:58:07.000000,514005.0,286533.7060621498,,2021,913.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
19550859,3705 Terstena Pl APT 212,95051,Santa Clara,CA,37.358055,-121.99846699999999,835000.0,2,2,1248.0,CONDO,48,849500.0,3134.0,2021-08-07 07:38:00.000000,438980.0,1392.0,2001-07-27 07:00:00.000000,1982,669.0,Yes,Yes,Yes,2,Yes,0,No,No,0,74,C-,B+,B,C
19601705,389 Drake Ct,95051,Santa Clara,CA,37.329853,-121.981577,1949950.0,3,3,1893.0,SINGLE_FAMILY,48,2095800.0,4500.0,2021-08-07 02:58:00.000000,250982.0,6799.0,2013-09-13 07:00:00.000000,1955,1030.0,Yes,Yes,No,2,Yes,0,No,No,0,74,C-,B+,B,C
19556738,1232 Cabrillo Ave,95050,Santa Clara,CA,37.36016,-121.953721,1200000.0,1,3,985.0,SINGLE_FAMILY,57,1270630.0,3399.0,2021-07-30 01:19:00.000000,521326.0,5789.0,2012-11-16 08:00:00.000000,1954,1218.0,Yes,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C
19580400,588 Saratoga Ave,95050,Santa Clara,CA,37.341373,-121.95503300000001,1497000.0,2,3,1694.0,SINGLE_FAMILY,57,1535822.0,4194.0,2021-07-29 07:02:00.000000,580749.0,7148.0,2010-09-03 07:00:00.000000,1947,884.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19596893,984 Kiely Blvd UNIT D,95051,Santa Clara,CA,37.343639,-121.97863600000001,565000.0,1,2,882.0,CONDO,66,571200.0,2327.0,2021-07-20 14:05:00.000000,504412.0,924.0,2015-12-03 08:00:00.000000,1971,641.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
79845237,2580 Homestead Rd APT 7201,95051,Santa Clara,CA,37.339819,-121.97143100000001,899000.0,2,3,1489.0,CONDO,69,914313.0,3781.0,2021-07-17 04:37:00.000000,718428.0,1489.0,2007-02-20 08:00:00.000000,2007,604.0,Yes,Yes,Yes,0,No,0,No,No,0,74,C-,B+,B,C
64689185,2250 Monroe St APT 357,95050,Santa Clara,CA,37.361383000000004,-121.963127,538000.0,1,1,716.0,CONDO,102,538000.0,2199.0,2021-06-14 10:57:00.000000,535806.0,716.0,2017-09-07 07:00:00.000000,1987,751.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19742569,21206 Sarahills Dr,95070,Saratoga,CA,37.268871999999995,-122.04238000000001,3250000.0,4,5,3114.0,SINGLE_FAMILY,0,3458918.0,5755.0,2021-09-25 05:42:00.000000,213517.0,57163.0,,1964,1044.0,No,Yes,Yes,1,No,0,No,No,0,87,A+,A+,D+,A+
19656470,19886 Bonnie Ridge Way,95070,Saratoga,CA,37.273714,-122.02076100000001,3498000.0,3,3,2041.0,SINGLE_FAMILY,0,3447100.0,5647.0,2021-09-25 05:07:00.000000,1862116.0,10733.0,2000-06-16 07:00:00.000000,1958,1714.0,Yes,Yes,Yes,1,No,0,No,No,0,87,A+,A+,D+,A+
19743123,21511 Saratoga Heights Dr,95070,Saratoga,CA,37.257657,-122.050774,5498000.0,5,4,4390.0,SINGLE_FAMILY,0,5784674.0,9383.0,2021-09-25 05:03:00.000000,3979529.0,47872.0,2016-11-23 08:00:00.000000,1984,1252.0,Yes,Yes,Yes,3,No,0,No,No,0,87,A+,A+,D+,A+
19652321,18909 Westview Dr,95070,Saratoga,CA,37.287745,-122.002803,2498000.0,3,4,1998.0,SINGLE_FAMILY,1,2780800.0,4995.0,2021-09-23 22:27:00.000000,596114.0,10502.0,2014-11-03 08:00:00.000000,1958,1250.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19637530,12534 Wardell Ct,95070,Saratoga,CA,37.285433000000005,-122.03374699999999,3698000.0,3,4,2666.0,SINGLE_FAMILY,3,4049462.0,6672.0,2021-09-22 01:41:00.000000,179091.0,19636.0,,1969,1387.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19653826,12141 Atrium Dr,95070,Saratoga,CA,37.292679,-122.031402,1598000.0,3,3,1562.0,TOWNHOUSE,3,1650455.0,3998.0,2021-09-22 01:41:00.000000,1031498.0,1624.0,2007-06-15 07:00:00.000000,1979,1023.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
111910337,22398 Eden Valley Ct,95070,Saratoga,CA,37.271547999999996,-122.06258999999999,4300000.0,6,7,4954.0,SINGLE_FAMILY,3,4444261.0,8782.0,2021-09-21 22:53:00.000000,3366000.0,90604.0,2019-05-22 07:00:00.000000,2011,868.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
153431945,16365 Sanborn Rd,95070,Saratoga,CA,37.232003000000006,-122.055407,1999000.0,3,3,2850.0,SINGLE_FAMILY,6,2084000.0,7138.0,2021-09-18 07:08:24.000000,213282.0,217870.0,2018-01-18 08:00:00.000000,2021,701.0,Yes,Yes,Yes,2,Yes,1,No,No,2,87,A+,A+,D+,A+
19637933,20611 Ritanna Ct,95070,Saratoga,CA,37.292474,-122.03453999999999,3288888.0,3,3,2570.0,SINGLE_FAMILY,10,3652500.0,5904.0,2021-09-15 01:03:00.000000,206287.0,10985.000000000002,,1968,1280.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19653915,18949 Sara Park Cir,95070,Saratoga,CA,37.282315999999994,-121.999871,920000.0,2,2,1228.0,CONDO,10,951186.0,3300.0,2021-09-14 04:28:00.000000,559606.0,1344.0,2013-06-19 07:00:00.000000,1980,749.0,Yes,Yes,No,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19656962,13710 Calle Tacuba,95070,Saratoga,CA,37.269049,-122.02841599999999,3250000.0,3,4,2008.0,SINGLE_FAMILY,14,3640844.0,5269.0,2021-09-10 23:52:00.000000,256744.0,8359.0,,1959,1619.0,No,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19655299,13398 Christie Dr,95070,Saratoga,CA,37.273639,-122.00682900000001,1998000.0,2,4,1764.0,SINGLE_FAMILY,15,2229311.0,5128.0,2021-09-09 06:33:00.000000,500331.0,8446.0,,1954,1133.0,No,Yes,Yes,1,No,0,No,No,0,87,A+,A+,D+,A+
79844521,14000 Alta Vista Ave,95070,Saratoga,CA,37.264468,-122.028252,3498998.0,5,5,2787.0,SINGLE_FAMILY,16,3850437.0,6801.0,2021-09-08 03:03:00.000000,2286993.0,12188.000000000002,2006-08-18 07:00:00.000000,2006,1255.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19654842,13620 Ferncrest Ct,95070,Saratoga,CA,37.270295000000004,-121.99776200000001,3699900.0,5,5,3068.0,SINGLE_FAMILY,20,4008225.0,6587.0,2021-09-04 11:32:00.000000,2053749.0,12832.0,2020-05-29 07:00:00.000000,2021,1206.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19745075,15486 Madrone Hill Rd,95070,Saratoga,CA,37.243475,-122.02851799999999,3198000.0,3,4,2764.0,SINGLE_FAMILY,34,3455900.0,7495.0,2021-08-21 11:27:00.000000,174432.0,79274.0,,1965,1157.0,Yes,Yes,No,1,No,0,No,No,0,87,A+,A+,D+,A+
19744028,15781 Canon Dr,95030,Los Gatos,CA,37.238813,-122.019997,2788000.0,2,4,2573.0,SINGLE_FAMILY,35,2788000.0,6989.0,2021-08-21 00:42:00.000000,88039.0,44190.99999999999,,1930,1084.0,No,Yes,Yes,1,No,0,No,No,0,87,A+,A,C,A+
90138846,20636 Oak Creek Ln,95070,Saratoga,CA,37.290514,-122.034272,1699000.0,3,3,1807.0,TOWNHOUSE,41,1739609.0,4355.0,2021-08-14 11:13:00.000000,974910.0,1528.0,2010-03-29 07:00:00.000000,1979,940.0,Yes,Yes,Yes,2,Yes,0,No,No,0,87,A+,A+,D+,A+
19653743,12465 Ted Ave,95070,Saratoga,CA,37.287174,-122.028871,3888000.0,4,4,2980.0,SINGLE_FAMILY,42,4191125.0,8222.0,2021-08-13 12:43:00.000000,1087134.0,13560.000000000002,1997-04-15 07:00:00.000000,1984,1305.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
166731086,16000 Glen Una Dr,95030,Los Gatos,CA,37.236252,-122.02232099999999,6500000.0,3,4,3918.0,SINGLE_FAMILY,48,6521188.0,12877.0,2021-08-07 06:22:00.000000,4080000.0,104978.99999999999,2018-10-23 07:00:00.000000,1974,1659.0,No,Yes,No,1,No,0,No,No,0,87,A+,A,C,A+
19742927,20720 4th St APT 4,95070,Saratoga,CA,37.257682,-122.037906,825000.0,1,2,876.0,CONDO,49,825200.0,2669.0,2021-08-06 05:16:50.000000,268044.0,286533.7060621498,1996-12-10 08:00:00.000000,1970,942.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,2,87,A+,A+,D+,A+
19658058,14527 Westcott Dr,95070,Saratoga,CA,37.256856,-122.027336,3850000.0,4,5,2748.0,SINGLE_FAMILY,55,4172973.0,8411.0,2021-07-31 06:07:00.000000,2891239.0,22867.999999999996,2015-08-26 07:00:00.000000,1962,1401.0,Yes,Yes,Yes,1,Yes,0,No,No,0,87,A+,A+,D+,A+
19657239,14141 Sobey Rd,95070,Saratoga,CA,37.261162,-121.999757,3425000.0,3,5,2039.0,SINGLE_FAMILY,56,3768442.0,5499.0,2021-07-31 01:54:00.000000,1898845.0,42478.99999999999,2006-10-27 07:00:00.000000,1964,1680.0,Yes,Yes,Yes,2,Yes,0,No,No,0,87,A+,A+,D+,A+
19652934,20260 Carol Ln,95070,Saratoga,CA,37.291385999999996,-122.02791299999998,3789000.0,3,4,2552.0,SINGLE_FAMILY,62,4074472.0,8015.0,2021-07-24 06:12:00.000000,2478000.0,10031.0,2017-12-06 08:00:00.000000,1965,1485.0,Yes,Yes,Yes,2,No,0,No,No,0,87,A+,A+,D+,A+
19657582,18666 Montewood Dr,95070,Saratoga,CA,37.243594,-121.999229,5250000.0,7,5,5583.0,SINGLE_FAMILY,68,5255255.0,10163.0,2021-07-18 09:54:00.000000,1097243.0,46055.0,,1964,940.0,Yes,Yes,Yes,2,No,0,No,No,0,87,A+,A+,D+,A+
19741692,21045 Comer Dr,95070,Saratoga,CA,37.280218,-122.041728,6500000.0,8,4,8193.0,SINGLE_FAMILY,91,6586930.0,18646.0,2021-06-25 23:08:00.000000,7531707.0,118569.99999999999,2000-05-02 07:00:00.000000,1990,793.0,Yes,Yes,Yes,9,Yes,0,No,Yes,0,87,A+,A+,D+,A+
19745262,16500 Sanborn Rd,95070,Saratoga,CA,37.227540000000005,-122.05208600000002,1239888.0,2,3,1745.0,SINGLE_FAMILY,111,1345200.0,4870.0,2021-06-05 15:12:00.000000,716725.0,42614.00000000001,2020-03-02 08:00:00.000000,1956,711.0,No,Yes,No,4,No,0,No,No,0,87,A+,A+,D+,A+
19743027,14658 Fieldstone Dr,95070,Saratoga,CA,37.256325,-122.03984799999999,2198000.0,3,4,2656.0,TOWNHOUSE,125,2217566.0,6272.0,2021-05-22 03:06:00.000000,1646296.0,2308.0,2006-01-27 08:00:00.000000,1978,828.0,No,Yes,Yes,1,No,0,No,No,0,87,A+,A+,D+,A+
19741552,20115 Orchard Meadow Dr,95070,Saratoga,CA,37.272397999999995,-122.066319,5988000.0,8,7,7276.0,SINGLE_FAMILY,139,5822800.0,11290.0,2021-05-08 02:59:33.000000,1508580.0,219542.0,2017-12-14 08:00:00.000000,1999,823.0,Yes,Yes,Yes,4,Yes,2,No,No,0,87,A+,A+,D+,A+
19743261,19870 Mendelsohn Ln,95070,Saratoga,CA,37.250064,-122.020545,5998000.0,5,4,3770.0,SINGLE_FAMILY,162,5947596.0,11503.0,2021-04-16 00:01:00.000000,2889934.0,19170.0,2010-11-19 08:00:00.000000,2006,1591.0,Yes,Yes,Yes,3,Yes,0,No,Yes,0,87,A+,A+,D+,A+
19745162,15668 Bohlman Rd,95070,Saratoga,CA,37.238726,-122.04552199999999,5950000.0,5,4,5255.0,SINGLE_FAMILY,316,5685900.0,10905.0,2020-11-12 05:50:00.000000,2940155.0,287565.0,,1990,1132.0,Yes,Yes,Yes,2,Yes,0,No,Yes,0,87,A+,A+,D+,A+
19743119,21518 Saratoga Heights Dr,95070,Saratoga,CA,37.257981,-122.051626,4800000.0,6,5,5085.0,SINGLE_FAMILY,334,4594285.0,8936.0,2020-10-25 04:21:00.000000,2716207.0,44430.99999999999,2012-03-29 07:00:00.000000,1990,944.0,Yes,Yes,Yes,3,No,0,No,No,0,87,A+,A+,D+,A+
19658264,20034 Herriman Ave,95070,Saratoga,CA,37.266918,-122.024369,5000000.0,3,5,3396.0,SINGLE_FAMILY,583,5144326.0,10063.0,2020-02-19 04:01:00.000000,497038.0,43894.99999999999,,1941,1472.0,No,Yes,Yes,1,No,0,No,No,0,87,A+,A+,D+,A+
80756561,100 4th St,94965,Sausalito,CA,37.848116,-122.48238799999999,1898000.0,2,4,1930.0,MULTI_FAMILY,-1,1901500.0,5937.0,2021-10-04 15:42:02.611833,1153971.0,3302.0,2011-01-11 08:00:00.000000,1947,983.0,Yes,Yes,No,1,Yes,0,No,Yes,2,77,C,A-,B,C-
19266395,450 Headlands Ct,94965,Sausalito,CA,37.878215000000004,-122.519277,939000.0,3,2,1225.0,CONDO,-1,940300.0,3785.0,2021-10-04 15:42:02.611833,893494.0,876.0,2018-03-30 07:00:00.000000,1981,767.0,Yes,Yes,No,1,Yes,1,No,Yes,0,77,C,A-,B,C-
19266321,113 Buckelew St,94965,Sausalito,CA,37.875714,-122.512993,899000.0,3,2,1382.0,CONDO,-1,917500.0,4500.0,2021-10-04 15:42:02.611833,720256.0,701.0,2014-03-28 07:00:00.000000,1979,651.0,Yes,Yes,No,1,No,1,No,No,3,77,C,A-,B,C-
19270705,115 West St,94965,Sausalito,CA,37.848541,-122.483651,1375000.0,2,2,1169.0,SINGLE_FAMILY,-1,1376700.0,5000.0,2021-10-04 15:42:02.611833,702400.0,3302.0,1998-12-16 08:00:00.000000,1924,1176.0,Yes,Yes,No,1,No,1,No,Yes,1,77,C,A-,B,C-
19269743,80 Lincoln Dr APT 2A,94965,Sausalito,CA,37.863788,-122.50559399999999,979000.0,2,2,1277.0,CONDO,-1,992800.0,4350.0,2021-10-04 15:42:02.611833,738314.0,3149.0,2016-02-16 08:00:00.000000,1975,767.0,Yes,Yes,No,1,Yes,0,No,Yes,1,77,C,A-,B,C-
19270623,307 4th St,94965,Sausalito,CA,37.850231,-122.482781,1299900.0,2,2,1501.0,SINGLE_FAMILY,5,1301700.0,5423.0,2021-09-20 01:53:18.000000,163555.0,3300.0,,1955,866.0,Yes,Yes,Yes,1,Yes,2,No,Yes,2,77,C,A-,B,C-
19270359,204 Spencer Ave,94965,Sausalito,CA,37.853128000000005,-122.48901299999999,2499000.0,3,3,2247.0,SINGLE_FAMILY,-1,2538400.0,6156.0,2021-10-04 15:42:02.611833,1079651.0,17110.0,,1969,1112.0,Yes,Yes,No,2,Yes,1,No,No,3,77,C,A-,B,C-
2068455867,727 Drake Ave,94965,Sausalito,CA,37.873866,-122.514994,495000.0,1,2,936.0,CONDO,-1,495000.0,4500.0,2021-10-04 15:42:02.611833,514005.0,286533.7060621498,,1964,529.0,No,Yes,Yes,1,Yes,0,No,No,1,77,C,A-,B,C-
2068469592,143 Woodward Ave,94965,Sausalito,CA,37.860113,-122.49614199999999,2000000.0,2,4,1800.0,MULTI_FAMILY,-1,2000000.0,4500.0,2021-10-04 15:42:02.611833,514005.0,7314.0,,1954,1111.0,No,Yes,No,0,Yes,0,No,No,0,77,C,A-,B,C-
80749452,26 Woodward Ave,94965,Sausalito,CA,37.859922999999995,-122.492916,4495000.0,5,4,3279.0,SINGLE_FAMILY,-1,4442900.0,10656.0,2021-10-04 15:42:02.611833,2299140.0,5249.0,2005-02-17 08:00:00.000000,1960,1371.0,Yes,Yes,Yes,2,Yes,3,No,No,3,77,C,A-,B,C-
19266575,8 Braun Ct,94965,Sausalito,CA,37.874705,-122.51691799999999,849000.0,2,3,1328.0,TOWNHOUSE,-1,862100.0,4256.0,2021-10-04 15:42:02.611833,410339.0,1864.0,2021-07-20 07:00:00.000000,1995,639.0,No,Yes,No,2,Yes,0,No,No,2,77,C,A-,B,C-
332864122,41 East Pier,94965,Sausalito,CA,37.875231,-122.506621,1435000.0,2,3,1436.0,MANUFACTURED,-1,1452900.0,3808.0,2021-10-04 15:42:02.611833,218500.0,584.0,,2021,999.0,Yes,Yes,No,0,Yes,1,No,No,0,77,C,A-,B,C-
19266250,4 Ross Rd,94965,Sausalito,CA,37.871378,-122.50533200000001,775000.0,2,2,1088.0,TOWNHOUSE,-1,782300.0,4364.0,2021-10-04 15:42:02.611833,121793.0,4000.0,,1963,712.0,Yes,Yes,No,1,Yes,0,Yes,Yes,2,77,C,A-,B,C-
19269422,78 George Ln,94965,Sausalito,CA,37.854861,-122.49060800000001,2250000.0,2,3,1963.0,SINGLE_FAMILY,-1,2305900.0,5899.0,2021-10-04 15:42:02.611833,762948.0,9074.0,,1968,1146.0,No,Yes,No,2,Yes,1,No,Yes,3,77,C,A-,B,C-
19270245,137 Santa Rosa Ave,94965,Sausalito,CA,37.854177,-122.4855,2650000.0,4,4,3578.0,SINGLE_FAMILY,-1,2613900.0,10796.0,2021-10-04 15:42:02.611833,2123390.0,10999.0,2005-09-28 07:00:00.000000,1904,741.0,Yes,Yes,No,0,Yes,2,No,No,3,77,C,A-,B,C-
68532186,34 Wolfback Terrace Rd,94965,Sausalito,CA,37.84645,-122.48820500000001,5250000.0,5,3,4217.0,SINGLE_FAMILY,23,5175700.0,17048.0,2021-09-01 05:30:07.000000,3127645.0,30470.0,2003-11-20 08:00:00.000000,2006,1245.0,Yes,Yes,No,3,Yes,0,No,Yes,3,77,C,A-,B,C-
240254174,109 Marion Ave,94965,Sausalito,CA,37.847407000000004,-122.482826,3400000.0,4,4,3010.0,MULTI_FAMILY,-1,3360600.0,10410.0,2021-10-04 15:42:02.611833,2004291.0,8398.0,2004-05-06 07:00:00.000000,1957,1130.0,Yes,Yes,Yes,3,Yes,0,No,Yes,3,77,C,A-,B,C-
19270385,106 Cloud View Rd,94965,Sausalito,CA,37.851997999999995,-122.48866000000001,4595000.0,4,4,3245.0,SINGLE_FAMILY,-1,4500300.0,13815.0,2021-10-04 15:42:02.611833,3163244.0,10251.0,2014-07-09 07:00:00.000000,2021,1416.0,Yes,Yes,No,2,Yes,1,No,Yes,2,77,C,A-,B,C-
19269663,13 Anchorage Rd,94965,Sausalito,CA,37.865147,-122.506325,773000.0,2,2,976.0,CONDO,49,773900.0,3650.0,2021-08-06 04:40:46.000000,157922.0,1960.0,,1969,792.0,Yes,Yes,No,1,No,1,Yes,Yes,2,77,C,A-,B,C-
2070312139,747 Drake Ave,94965,Sausalito,CA,37.874123,-122.514766,469900.0,1,2,916.0,CONDO,-1,469900.0,4500.0,2021-10-04 15:42:02.611833,514005.0,76186.0,,1964,513.0,No,Yes,No,1,Yes,0,No,No,1,77,C,A-,B,C-
